数据主题,类型,名称,字段名,描述,可过滤,可排序,过滤可选值数量,排除维度数量,排除指标数量,备注
MATERIAL_DATA,指标,激活后七日付费ROI,attribution_game_in_app_roi_8days,所选时间范围内的激活用户在激活后七日内的整体付费ROI，计算公式是：激活后七日付费金额/所选时间的消耗。,,,,22,0,
MATERIAL_DATA,指标,计费当日激活且首次付费数,attribution_day_active_pay_count,单元计费当日激活且首次付费的次数,,,,17,0,
MATERIAL_DATA,指标,计费当日激活且首次付费率,attribution_day_active_pay_rate,计费当日激活且首次付费数/激活数,,,,17,0,
MATERIAL_DATA,指标,计费当日激活且首次付费成本,attribution_day_active_pay_cost,消耗/计费当日激活且首次付费数,,,,17,0,
MATERIAL_DATA,指标,激活当日首次付费数,active_pay_intra_day_count,当日发生激活且首次付费的次数,,,,17,0,
MATERIAL_DATA,指标,激活当日首次付费成本,active_pay_intra_day_cost,消耗/激活当日首次付费数,,,,17,0,
MATERIAL_DATA,指标,激活当日首次付费率,active_pay_intra_day_rate,激活当日首次付费数/激活数,,,,17,0,
MATERIAL_DATA,指标,首次付费后24h内付费金额,first_pay_intra_24hour_amount,所选时间范围内的激活用户，付费24小时内在APP内的付费金额总和。该指标隔日产出。,,,,25,0,
MATERIAL_DATA,指标,首次付费后24h付费ROI,first_pay_intra_24hour_roi,所选时间范围内的激活用户，在付费24小时内的所有付费ROI。计算公式是：付费24小时内的付费金额/所选时间的消耗。该指标隔日产出。,,,,25,0,
MATERIAL_DATA,指标,激活后24h首次付费数,attribution_active_pay_intra_one_day_count,激活事件发生后24小时首次付费数，归因到激活时间,,,,22,0,
MATERIAL_DATA,指标,激活后24h首次付费成本,attribution_active_pay_intra_one_day_cost,消耗/激活后24小时首次付费数,,,,22,0,
MATERIAL_DATA,指标,激活后24h首次付费率,attribution_active_pay_intra_one_day_rate,激活后24小时首次付费数/激活数,,,,22,0,
MATERIAL_DATA,指标,激活后24h付费金额,attribution_active_pay_intra_one_day_amount,激活24小时内app付费金额,,,,22,0,
MATERIAL_DATA,指标,激活后24h付费ROI,attribution_active_pay_intra_one_day_roi,激活24小时内的付费金额/消耗,,,,22,0,
MATERIAL_DATA,指标,完件数,loan_completion,互联网金融-贷款行业中，用户成功提交贷款额度申请的行为,,,,10,0,
MATERIAL_DATA,指标,完件成本,loan_completion_cost,计算方式：总花费／完件数。当天数据可能会有波动，次日早8点后稳定。,,,,10,0,
MATERIAL_DATA,指标,完件率,loan_completion_rate,计算方式：完件数／注册数,,,,10,0,
MATERIAL_DATA,指标,预授信数,pre_loan_credit,互联网金融-贷款行业中，用户提交一部分个人信息后，客户初步审批通过，并引导用户进行更加详细的信息填写以完成最终授信,,,,10,0,
MATERIAL_DATA,指标,预授信成本,pre_loan_credit_cost,计算方式：总花费／预授信数。当天数据可能会有波动，次日早8点后稳定。,,,,10,0,
MATERIAL_DATA,指标,授信数,loan_credit,互联网金融-贷款行业中，用户提交贷款额度申请后，客户审批通过，给予用户可贷款的额度,,,,10,0,
MATERIAL_DATA,指标,授信成本,loan_credit_cost,计算方式：总花费／授信数。当天数据可能会有波动，次日早8点后稳定。,,,,10,0,
MATERIAL_DATA,指标,授信率,loan_credit_rate,计算方式：授信数／完件数,,,,10,0,
MATERIAL_DATA,指标,正价课购买数（计费时间）,attribution_conversion_class_count,购买低价课后完成正价课购买的用户人数。计费时间是指在行为发生（或回传）后，将对应的行为回记到过去30天内的扣费（消耗产生）时间上。,,,,25,0,
MATERIAL_DATA,指标,到课数,first_class_count,财商课体验课出席第一次课的用户人数,,,,25,0,
MATERIAL_DATA,指标,二次课到课数,second_class_count,财商课体验课出席第二次课的用户人数,,,,25,0,
MATERIAL_DATA,指标,企业微信用户首次消息数(计费时间),attribution_work_wechat_dialog_count,所选时间范围内的微信用户首次消息数之和。计费时间是指：在行为发生（或回传）后，将对应的行为回记到过去30天内的扣费（消耗产生）时间上。,,,,22,0,
MATERIAL_DATA,指标,微信内付费数,in_wechat_pay_count,用户添加微信成功（金融行业）,,,,25,0,
MATERIAL_DATA,指标,微信取关数,unfollow_in_wechat_count,取消客户企业号和个人号关注的用户数（金融行业）,,,,25,0,
MATERIAL_DATA,指标,银行卡信息填写完成数,bankcard_information_count,留下银行卡信息的用户人数,,,,25,0,
MATERIAL_DATA,指标,补充个人信息填写完成数,personal_information_count,完成个人信息补充的用户人数,,,,25,0,
MATERIAL_DATA,指标,用户活体认证信息上传完成数,certification_information_count,完成活体认证的用户人数,,,,25,0,
MATERIAL_DATA,指标,高价值授信数,high_loan_credit_count,高质量用户的授信,,,,25,0,
MATERIAL_DATA,指标,次级授信数,low_loan_credit_count,低质量用户的授信,,,,25,0,
MATERIAL_DATA,指标,保险支付数,premium_payment_count,用户完成保险支付的总次数,,,,25,0,
MATERIAL_DATA,指标,保险支付成本,premium_payment_cost,总花费/保险支付总次数,,,,25,0,
MATERIAL_DATA,指标,保险支付ROI,insurance_lt_roi,所选时间范围内的保险支付ROI，计算公式：保费金额*经验系数/消耗。该指标暂时只支持深度转化目标是保险ROI出价的计划。,,,,25,0,
MATERIAL_DATA,指标,放款数,loan,互联网金融-贷款行业中，用户的贷款申请通过审批并发放到用户,,,,25,0,
MATERIAL_DATA,指标,放款成本,loan_cost,计算方式：总花费/放款数。当天数据可能会有波动，次日早8点后稳定,,,,25,0,
MATERIAL_DATA,指标,放款率,loan_rate,计算方式：放款数/授信数,,,,25,0,
MATERIAL_DATA,指标,开户数,open_account_count,成功开户的用户人数,,,,25,0,
MATERIAL_DATA,指标,M2内退保数,withdraw_m2_count,在保险M2期内退保的用户数,,,,25,0,
MATERIAL_DATA,指标,财富小单成交,small_amount_pay_count,金融财富行业中，用户完成小额订单成交。,,,,25,0,
MATERIAL_DATA,指标,引流电商订单GMV,in_app_order_gmv,当您使用“in_app_order”事件回传订单金额时，对应的GMV金额,,,,22,0,
MATERIAL_DATA,指标,引流电商订单ROI,in_app_order_roi,引流电商订单GMV/消耗,,,,22,0,
MATERIAL_DATA,指标,引流电商支付GMV,in_app_pay_gmv,当您使用“in_app_pay”事件回传支付金额时，对应的GMV金额,,,,22,0,
MATERIAL_DATA,指标,引流电商支付ROI,in_app_pay_roi,引流电商支付GMV/消耗,,,,22,0,
MATERIAL_DATA,指标,乘客首次下单数,first_rental_order_count,出行行业乘客在应用内首次成功下单的数量,,,,21,0,
MATERIAL_DATA,指标,乘客首次支付数,commute_first_pay_count,出行行业乘客在应用内首次成功支付订单的数量,,,,21,0,
MATERIAL_DATA,指标,司机首次完单数,first_order_count,出行行业司机在应用内首次成功完成订单的数量,,,,21,0,
MATERIAL_DATA,指标,提交身份认证数,submit_certification_count,出行行业司机在应用内提交身份认证的次数,,,,21,0,
MATERIAL_DATA,指标,通过身份认证数,approval_count,出行行业司机在应用内成功通过身份认证的次数,,,,21,0,
MATERIAL_DATA,指标,播放量,total_play,播放时间大于0S的数量，在某些蜂窝网络环境下，需要您手动点击开始才会开始播放，因此有时播放数小于展示数。,,,,5,0,
MATERIAL_DATA,指标,3秒播放数,play_duration_3s,单元播放时间大于等于3秒的数量，如果视频总时长不足3秒，则记录播放完成的次数。,,,,18,0,
MATERIAL_DATA,指标,有效播放数,valid_play,竞价单元播放时间大于等于10秒的数量，如果视频总时长不足10秒，则记录播放完成的次数。品牌单元在部分APP（头条、头条lite、抖音、西瓜、抖音火山版、皮皮虾）播放时间大于等于5秒的数量，在其他APP大于等于3秒的数量，如果视频总时长不足5秒/3秒时，则记录播放完成的次数。,,,,5,0,
MATERIAL_DATA,指标,有效播放成本,valid_play_cost,计算公式：总花费/有效播放数，当天数据可能会有波动，次日早8点后稳定。,,,,5,0,
MATERIAL_DATA,指标,有效播放率,valid_play_rate,计算公式：有效播放数/展示数。,,,,5,0,
MATERIAL_DATA,指标,千次有效播放数,valid_play_of_mille,有效播放数/1000，其中有效播放数是指，竞价单元播放时间大于等于 10 秒的数量，如果视频总时长不足 10 秒，则记录播放完成的次数；品牌单元在部分 APP（头条、头条 lite、抖音、西瓜、抖音火山版、皮皮虾）播放时间大于等于 5s 的数量，在其他 APP 大于等于 3s 的数量，如果视频总时长不足 5s/3s 时，则记录播放完成的次数。,,,,5,0,
MATERIAL_DATA,指标,千次有效播放成本,valid_play_cost_of_mille,总花费/千次有效播放数，当天数据可能会有波动，次日早 8 点后稳定。,,,,5,0,
MATERIAL_DATA,指标,25%进度播放数,play_25_feed_break,用户播放至视频长度25%及以上的次数，包括跳跃播放至此长度的播放次数,,,,10,0,
MATERIAL_DATA,指标,50%进度播放数,play_50_feed_break,用户播放至视频长度50%及以上的次数，包括跳跃播放至此长度的播放次数,,,,10,0,
MATERIAL_DATA,指标,75%进度播放数,play_75_feed_break,用户播放至视频长度75%及以上的次数，包括跳跃播放至此长度的播放次数,,,,10,0,
MATERIAL_DATA,指标,99%进度播放数,play_99_feed_break,用户播放至视频长度99%及以上的次数，包括跳跃播放至此长度的播放次数,,,,10,0,
MATERIAL_DATA,指标,平均单次播放时长,average_play_time_per_play,计算方法：视频播放总实际时长／播放总次数（不包含跳跃的时长）,,,,10,0,
MATERIAL_DATA,指标,完播率,play_over_rate,计算公式：播放完成数/播放数。,,,,10,0,
MATERIAL_DATA,指标,WiFi播放占比,wifi_play_rate,在wifi环境下视频的播放数/视频播放总数,,,,10,0,
MATERIAL_DATA,指标,3秒卡片展现数,card_show,对于视频卡片类单元，在视频播放到3秒时进行卡片展现的数量。,,,,10,0,
MATERIAL_DATA,指标,点赞数,dy_like,单元被用户点赞的数量,,,,5,0,
MATERIAL_DATA,指标,评论量,dy_comment,用户在评论区对单元创意输入评论并点击提交的次数，仅限有评论区的APP（西瓜目前没有评论区）,,,,5,0,
MATERIAL_DATA,指标,分享量,dy_share,用户把单元分享到其他社交媒体的次数，成功完成一次分享行为记一次分享数,,,,5,0,
MATERIAL_DATA,指标,不感兴趣数,dislike_cnt,用户点击对单元不感兴趣的反馈的行为数量。,,,,18,0,
MATERIAL_DATA,指标,举报数,report_cnt,用户认为单元质量较差而点击举报的行为数量。,,,,18,0,
MATERIAL_DATA,指标,挑战赛查看数,ies_challenge_click,抖音单元中，用户点击挑战赛查看的数量,,,,10,0,
MATERIAL_DATA,指标,音乐查看数,ies_music_click,抖音单元中，用户点击音乐查看的数量,,,,10,0,
MATERIAL_DATA,指标,POI点击数,location_click,抖音单元中，用户点击POI组件的次数，一般出现在信息流或评论页面。POI为Point of Interest缩写,,,,10,0,
MATERIAL_DATA,指标,3秒播放率,play_duration_3s_rate,计算公式：播放时长超过3秒的次数/播放数，播放时长以播放终止时所在的视频时长来计算，包含拖拽等行为。,,,,18,0,
MATERIAL_DATA,指标,主页访问量,dy_home_visited,点击单元头像进入主页进行访问的次数，目前抖音、头条号外、抖音火山版可进行主页访问,,,,9,0,
MATERIAL_DATA,指标,粉丝量,dy_follow,单元被受众新增关注的数量，目前抖音、头条号外、微头条、抖音火山版可新增关注,,,,9,0,
MATERIAL_DATA,指标,私信开口数,message_action,进入私信聊天页面的且实际发送消息的用户数，单个用户多次发送消息只计算一次,,,,14,0,
MATERIAL_DATA,指标,落地页访问量,click_landing_page,用户在投放账户抖音号主页内访问落地页的次数,,,,14,0,
MATERIAL_DATA,指标,主页商品橱窗访问量,click_shopwindow,用户在投放账户抖音号主页中访问商品橱窗的次数,,,,14,0,
MATERIAL_DATA,指标,主页内落地页访问量,click_website,用户在投放账户抖音号主页内访问落地页的次数,,,,14,0,
MATERIAL_DATA,指标,主页内电话拨打点击量,click_call_dy,用户在投放账户抖音号主页内点击电话拨打的次数,,,,14,0,
MATERIAL_DATA,指标,主页下载链接点击量,click_download,用户在投放账户抖音号主页内点击下载的次数,,,,14,0,
MATERIAL_DATA,指标,直播间观看数,luban_live_enter_cnt,用户进入您直播间的次数,,,,14,0,
MATERIAL_DATA,指标,直播间关注数,luban_live_follow_cnt,您的直播间新增的关注数，目前仅支持鲁班直播、内容营销直播、品牌Feeds Live直播和品牌TopLive直播,,,,14,0,
MATERIAL_DATA,指标,直播间分享数,luban_live_share_cnt,用户在您的直播间点击分享到其他社交媒体的次数，目前仅支持鲁班直播、内容营销直播、品牌Feeds Live直播和品牌TopLive直播,,,,22,0,
MATERIAL_DATA,指标,直播间评论数,luban_live_comment_cnt,用户在您的直播间输入评论并点击发送消息的次数，目前仅支持鲁班直播、内容营销直播、品牌Feeds Live直播和品牌TopLive直播,,,,22,0,
MATERIAL_DATA,指标,直播间打赏次数,luban_live_gift_cnt,用户在您的直播间成功打赏的次数，目前仅支持鲁班直播、内容营销直播、品牌Feeds Live直播和品牌TopLive直播,,,,22,0,
MATERIAL_DATA,指标,直播间礼物总金额,luban_live_gift_amount,用户在您的直播间打赏的总金额，单位：音浪。目前仅支持鲁班直播、抖音号推广直播、品牌Feeds Live直播和品牌TopLive直播,,,,22,0,
MATERIAL_DATA,指标,页面访问量,pv,该落地页被访问的次数,,,,34,0,
MATERIAL_DATA,指标,用户访问数,uv,访问该落地页的用户人数（即每天页面访问量按人数去重，跨天不去重）,,,,34,0,
MATERIAL_DATA,指标,平均加载时长  ,avg_load_duration,"从打开页面到页面所有图片和视频加载完成的平均时间
",,,,34,0,
MATERIAL_DATA,指标,首屏跳失数 ,bounced_count,打开页面后，无点击、滑动等任何行为就离开的访问量（包括未加载完成就退出的访问),,,,34,0,
MATERIAL_DATA,指标,首屏跳失率  ,bounced_rate,打开页面后，无点击、滑动等任何行为就离开的访问量（包括未加载完成就退出)/页面访问量,,,,34,0,
MATERIAL_DATA,指标,3秒跳失数  ,lt_3s_bounced_count,在落地页上停留时间小于3秒的页面访问量,,,,34,0,
MATERIAL_DATA,指标,3秒跳失率,lt_3s_bounced_rate,3秒跳失率 = 在落地页上停留时间小于3秒的页面访问量/页面访问量,,,,34,0,
MATERIAL_DATA,指标,3秒停留数  ,ge_3s_stay_count,在落地页上停留时间大于等于3秒的页面访问量,,,,34,0,
MATERIAL_DATA,指标,3秒停留率,ge_3s_stay_rate,3秒停留率 = 在落地页上停留时间大于等于3秒的页面访问量/页面访问量,,,,34,0,
MATERIAL_DATA,指标,停留转化率,ge_3s_stay_cvr,停留转化率 = 转化数/ 3秒停留数,,,,34,0,
MATERIAL_DATA,指标,平均阅读比例,avg_scroll_ratio,平均阅读比例=用户阅读平均页面长度/页面总长度,,,,34,0,
MATERIAL_DATA,指标,平均滑动次数,avg_scroll_count,用户滑动页面的平均次数,,,,34,0,
MATERIAL_DATA,指标,平均停留时长  ,avg_stay_duration,用户从打开页面到离开页面的平均停留时间,,,,34,0,
MATERIAL_DATA,指标,附加创意电话按钮点击,click_call_cnt,用户查看创意的附加创意后，点击电话拨打按钮的次数,,,,10,0,
MATERIAL_DATA,指标,附加创意在线咨询点击,click_counsel,用户查看创意的附加创意后，点击在线咨询的次数,,,,10,0,
MATERIAL_DATA,指标,附加创意表单按钮点击,form_click_button,用户查看创意的附加创意后，点击表单提交按钮的次数,,,,10,0,
MATERIAL_DATA,指标,附加创意卡券领取,coupon_addition,用户查看创意的附加创意后，领取卡券的次数,,,,10,0,
MATERIAL_DATA,指标,新增A3(问询)数,a3_ask_count,A3为巨量云图0-5A关系资产中的「问询」人群，为品牌人群资产中最有潜力发生后续转化的种草人群。本指标采用「实时触点归因」，将新增A3人群归因到最后一个触达的单元，按照单元粒度聚合统计。,,,,25,0,
MATERIAL_DATA,指标,新增A3(问询)成本,a3_ask_cost,计算方式：消耗 / 新增A3(问询)数，即获取单个A3用户所花费的成本,,,,25,0,
MATERIAL_DATA,指标,锚点关联消耗,anchor_stat_cost,原生营销展示锚点时的消耗,,,,34,0,
MATERIAL_DATA,指标,锚点入口展示数,anchor_entrance_show,该锚点入口展示的次数,,,,34,0,
MATERIAL_DATA,指标,锚点入口点击数,anchor_entrance_click,该锚点入口被用户点击的次数,,,,34,0,
MATERIAL_DATA,指标,锚点入口点击率,anchor_entrance_ctr,锚点入口点击率 = 锚点入口点击数/锚点入口展示数,,,,34,0,
MATERIAL_DATA,指标,锚点落地页展示数,anchor_page_show_count,锚点落地页展示的次数，咨询锚点不支持查看该指标,,,,34,0,
MATERIAL_DATA,指标,锚点转化数,anchor_convert_cnt,原生营销展示锚点时带来的转化数,,,,34,0,
MATERIAL_DATA,指标,锚点落地页转化率,anchor_page_conversion_rate,锚点落地页转化率 = 锚点转化数/锚点落地页展示数。咨询锚点不支持查看该指标,,,,34,0,
MATERIAL_DATA,指标,锚点落地页转化按钮点击数,anchor_page_button_click_count,用户进入锚点落地页后，点击锚点落地页的转化按钮的次数,,,,34,0,
MATERIAL_DATA,指标,ios端下载按钮点击数,anchor_open_appstore_count,使用ios系统的用户在原生锚点页面点击下载按钮的次数,,,,34,0,
MATERIAL_DATA,指标,锚点落地页5秒停留率,anchor_page_stay_5s_rate,进入锚点落地页后，在页面停留时间超过5秒的锚点落地页展示数/锚点落地页展示数。咨询锚点不支持查看该指标,,,,34,0,
ONE_KEY_BOOST_DATA,维度,时间-小时,stat_time_hour,细分到每个小时的数据,否,是,,0,0,
ONE_KEY_BOOST_DATA,维度,一键起量版本,onekey_version,标志起量方案的版本,是,是,,0,0,
ONE_KEY_BOOST_DATA,维度,一键起量标志,is_boost,标志对应指标增量由“一键起量”带来,是,是,,0,0,
ONE_KEY_BOOST_DATA,维度,单元ID,cdp_promotion_id,单元ID,是,是,,0,0,
ONE_KEY_BOOST_DATA,指标,消耗(元),stat_cost,表示单元在投放期内的预估花费金额。当天数据可能会有波动，次日稳定,,,,0,0,
ONE_KEY_BOOST_DATA,指标,展示数,show_cnt,单元展示给用户的次数。计算方式：经平台判定有效且被计费的展示次数。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,点击数,click_cnt,当用户点击单元素材时，触发点击事件，该事件被认为是一次有效的单元点击。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,转化数,convert_cnt,按转化事件发生时间统计的转化数。建议客户考核成本时参考“转化数据(计费时间)”，例如您的单元在早上8点进行了展示和点击，用户晚上19点发生了激活行为，我们会把激活数披露在晚上19点。在线索行业中， 表单提交、私信留资、留资咨询、智能电话-确认拨打所对应的事件都会计入单元转化数。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,转化数(计费时间),attribution_convert_cnt,在转化行为发生（或回传）之后，将转化行为回记到过去30天内的扣费（消耗产生）时间上。 例如：单元在8月20日展示给用户，此时单元花费10元，用户点击单元后于8月23日产生1笔购买，则8月23日这笔购买将会展示在8月20日，8月23日没有转化数。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,深度转化数(计费时间),attribution_deep_convert_cnt,在转化行为发生（或回传）之后，将转化行为回记到过去30天内的扣费（消耗产生）时间上。 例如：单元在8月20日展示给用户，此时单元花费10元，用户点击单元后于8月23日产生1笔购买，则8月23日这笔购买将会展示在8月20日。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,计费当日付费金额,attribution_billing_game_in_app_ltv_1day,所选时间范围内计费对应的用户，计费当日在APP内的付费金额总和。,,,,0,0,
ONE_KEY_BOOST_DATA,指标,引流电商订单GMV,in_app_order_gmv,当您使用“in_app_order”事件回传订单金额时，对应的GMV金额,,,,0,0,
PRODUCT_DATA,维度,时间-天,stat_time_day,细分到自然天的数据,否,是,,0,0,
PRODUCT_DATA,维度,时间-周,stat_time_week,细分到自然周的数据，周一到周日为一整周,否,是,,0,0,
PRODUCT_DATA,维度,时间-月,stat_time_month,细分到自然月的数据，例如2022-3，表示是3月1日到3月31日,否,是,,0,0,
PRODUCT_DATA,维度,项目ID,cdp_project_id,项目ID,是,是,,0,0,
PRODUCT_DATA,维度,营销目的,landing_type,营销目的,是,是,17,0,0,
PRODUCT_DATA,维度,投放类别,delivery_related_num,投放类别,是,是,3,0,0,
PRODUCT_DATA,维度,项目类型,campaign_type,对应项目的类型,是,是,3,0,0,
PRODUCT_DATA,维度,单元ID,cdp_promotion_id,单元ID,是,是,,0,0,
PRODUCT_DATA,维度,首选位置,app_code,您所投放的单元数据中，对应的首选投放版位,是,是,11,0,0,
PRODUCT_DATA,维度,产品ID,product_id,产品ID,是,是,,0,0,
PRODUCT_DATA,维度,产品名称,ad_platform_product_name,产品名称,否,否,,0,0,
PRODUCT_DATA,维度,产品库ID,product_platform_id,产品库ID,是,是,,0,0,
PRODUCT_DATA,维度,产品库名称,ad_platform_product_platform_name,产品库名称,否,否,,0,0,
PRODUCT_DATA,维度,产品一级分类,ad_platform_product_first_category_name,产品一级分类,否,否,,0,0,
PRODUCT_DATA,维度,产品二级分类,ad_platform_product_sub_category_name,产品二级分类,否,否,,0,0,
PRODUCT_DATA,维度,产品三级分类,ad_platform_product_third_category_name,产品三级分类,否,否,,0,0,
PRODUCT_DATA,指标,消耗(元),stat_cost,表示单元在投放期内的预估花费金额。当天数据可能会有波动，次日稳定,,,,0,0,
PRODUCT_DATA,指标,展示数,show_cnt,单元展示给用户的次数。计算方式：经平台判定有效且被计费的展示次数。,,,,0,0,
PRODUCT_DATA,指标,平均千次展现费用(元),cpm_platform,单元平均每一千次展现所付出的费用，计算公式是：总消耗/展示数*1000。,,,,0,0,
PRODUCT_DATA,指标,点击数,click_cnt,当用户点击单元素材时，触发点击事件，该事件被认为是一次有效的单元点击。,,,,0,0,
PRODUCT_DATA,指标,点击率,ctr,单元被点击的次数占展示次数的百分比。计算方法：点击数/展示数*100%,,,,0,0,
PRODUCT_DATA,指标,平均点击单价(元),cpc_platform,计算公式是：总消耗/点击数。,,,,0,0,
PRODUCT_DATA,指标,转化数,convert_cnt,按转化事件发生时间统计的转化数。建议客户考核成本时参考“转化数据(计费时间)”，例如您的单元在早上8点进行了展示和点击，用户晚上19点发生了激活行为，我们会把激活数披露在晚上19点。在线索行业中， 表单提交、私信留资、留资咨询、智能电话-确认拨打所对应的事件都会计入单元转化数。,,,,0,0,
PRODUCT_DATA,指标,平均转化成本,conversion_cost,计算方式：总消耗/转化数。当天数据可能会有波动。,,,,0,0,
PRODUCT_DATA,指标,转化率,conversion_rate,单元被用户转化的次数占点击次数的百分比。计算方式：转化数/点击数*100%,,,,0,0,
PRODUCT_DATA,指标,深度转化数,deep_convert_cnt,将深度转化数记录在转化事件发生的时间上。建议客户考核深度转化成本时参考“深度转化数（计费时间）”例如您投放的内容在早上8点进行了展示和点击，用户晚上19点发生了激活行为，我们会把激活数披露在晚上19点。,,,,0,0,
PRODUCT_DATA,指标,深度转化成本,deep_convert_cost,计算方法：总消耗/深度转化数。当天数据可能会有波动，次日早8点后稳定。,,,,0,0,
PRODUCT_DATA,指标,深度转化率,deep_convert_rate,单元被用户进行深度转化的次数占转化次数的百分比。计算方式：深度转化数/转化数*100%,,,,0,0,
QUERY_DATA,维度,时间-天,stat_time_day,细分到自然天的数据,否,是,,0,0,
QUERY_DATA,维度,时间-周,stat_time_week,细分到自然周的数据，周一到周日为一整周,否,是,,0,0,
QUERY_DATA,维度,时间-月,stat_time_month,细分到自然月的数据，例如2022-3，表示是3月1日到3月31日,否,是,,0,0,
QUERY_DATA,维度,项目ID,cdp_project_id,项目ID,是,是,,0,0,
QUERY_DATA,维度,项目名称,cdp_project_name,项目的名称,是,否,,0,0,
QUERY_DATA,维度,项目类型,campaign_type,对应项目的类型,是,是,3,0,0,
QUERY_DATA,维度,营销目的,landing_type,营销目的,是,是,17,0,0,
QUERY_DATA,维度,转化目标,external_action,对应项目的转化目标,是,是,158,0,0,
QUERY_DATA,维度,深度转化目标,deep_external_action,对应项目的深度转化目标,是,是,41,0,0,
QUERY_DATA,维度,投放模式,delivery_mode,投放模式,是,是,3,0,0,
QUERY_DATA,维度,单元ID,cdp_promotion_id,单元ID,是,是,,0,0,
QUERY_DATA,维度,单元名称,cdp_promotion_name,对应单元的名称,是,否,,0,0,
QUERY_DATA,维度,搜索词,query,搜索词,是,否,,0,0,
QUERY_DATA,维度,搜索触发方式,real_recall_match_type,搜索触发方式,是,否,3,0,0,
QUERY_DATA,维度,关键词,ad_platform_bidword,关键词,是,否,,0,0,
QUERY_DATA,维度,关键词ID,bidword_id,关键词ID。特殊说明：0表示未知关键词，-2表示智选流量。,是,是,,0,0,
QUERY_DATA,指标,消耗(元),stat_cost,表示单元在投放期内的预估花费金额。当天数据可能会有波动，次日稳定,,,,0,0,
QUERY_DATA,指标,展示数,show_cnt,单元展示给用户的次数。计算方式：经平台判定有效且被计费的展示次数。,,,,0,0,
QUERY_DATA,指标,平均千次展现费用(元),cpm_platform,单元平均每一千次展现所付出的费用，计算公式是：总消耗/展示数*1000。,,,,0,0,
QUERY_DATA,指标,点击数,click_cnt,当用户点击单元素材时，触发点击事件，该事件被认为是一次有效的单元点击。,,,,0,0,
QUERY_DATA,指标,点击率,ctr,单元被点击的次数占展示次数的百分比。计算方法：点击数/展示数*100%,,,,0,0,
QUERY_DATA,指标,平均点击单价(元),cpc_platform,计算公式是：总消耗/点击数。,,,,0,0,
QUERY_DATA,指标,首位消耗,search_first_position_stat_cost,单元投出在搜索结果页第一位的消耗,,,,0,0,
QUERY_DATA,指标,转化数,convert_cnt,按转化事件发生时间统计的转化数。建议客户考核成本时参考“转化数据(计费时间)”，例如您的单元在早上8点进行了展示和点击，用户晚上19点发生了激活行为，我们会把激活数披露在晚上19点。在线索行业中， 表单提交、私信留资、留资咨询、智能电话-确认拨打所对应的事件都会计入单元转化数。,,,,0,0,
QUERY_DATA,指标,平均转化成本,conversion_cost,计算方式：总消耗/转化数。当天数据可能会有波动。,,,,0,0,
QUERY_DATA,指标,转化率,conversion_rate,单元被用户转化的次数占点击次数的百分比。计算方式：转化数/点击数*100%,,,,0,0,
QUERY_DATA,指标,激活数,active,如果您对接了API，激活数是您认可且回传成功的的激活数。如果您对接了SDK，则激活数是指用户下载您的APP后打开的次数。,,,,0,0,
QUERY_DATA,指标,表单提交,form,用户在门店落地页多线沟通提交表单的次数,,,,0,0,
QUERY_DATA,指标,小程序/小游戏当日LTV,attribution_micro_game_0d_ltv,所选时间范围内的激活用户在激活当日的变现金额,,,,0,0,
QUERY_DATA,指标,小程序/小游戏激活后三日LTV,attribution_micro_game_3d_ltv,所选时间范围内的激活用户在激活后三日内的变现金额,,,,0,0,
QUERY_DATA,指标,小程序/小游戏激活后七日LTV,attribution_micro_game_7d_ltv,所选时间范围内的激活用户在激活后七日内的变现金额,,,,0,0,
QUERY_DATA,指标,小程序/小游戏当日变现ROI,attribution_micro_game_0d_roi,所选时间范围内的激活用户在激活当日的变现ROI，计算公式是：当日LTV / 所选时间的消耗,,,,0,0,
QUERY_DATA,指标,小程序/小游戏激活后三日变现ROI,attribution_micro_game_3d_roi,所选时间范围内的激活用户在激活后三日内的变现ROI，计算公式是：三日LTV / 所选时间的消耗,,,,0,0,
QUERY_DATA,指标,小程序/小游戏激活后七日变现ROI,attribution_micro_game_7d_roi,所选时间范围内的激活用户在激活后七日内的变现ROI，计算公式是：七日LTV / 所选时间的消耗,,,,0,0,
QUERY_DATA,指标,当日付费金额,attribution_game_in_app_ltv_1day,所选时间范围内的激活用户，激活当日在APP内的付费金额。,,,,0,0,
QUERY_DATA,指标,激活后一日付费金额,attribution_game_in_app_ltv_2days,所选时间范围内的激活用户，激活后一天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,激活后二日付费金额,attribution_game_in_app_ltv_3days,所选时间范围内的激活用户，激活后二天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,激活后三日付费金额,attribution_game_in_app_ltv_4days,所选时间范围内的激活用户，激活后三天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
QUERY_DATA,指标,激活后四日付费金额,attribution_game_in_app_ltv_5days,所选时间范围内的激活用户，激活后四天内在APP内的付费金额总和。该指标隔日产出，并做了模糊化处理。,,,,0,0,
